"Authors","Author full names","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Page count","Cited by","DOI","Link","Document Type","Publication Stage","Open Access","Source","EID"
"Ehrhard T.; Faggian C.; Pagani M.","Ehrhard, Thomas (56025765200); Faggian, Claudia (6603276172); Pagani, Michele (15045176800)","56025765200; 6603276172; 15045176800","The Sum-Product Algorithm For Quantitative Multiplicative Linear Logic","2023","Leibniz International Proceedings in Informatics, LIPIcs","260","","8","","","","1","10.4230/LIPIcs.FSCD.2023.8","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85165969359&doi=10.4230%2fLIPIcs.FSCD.2023.8&partnerID=40&md5=38a8735f8ebc36030bfd2ec194074f08","Conference paper","Final","","Scopus","2-s2.0-85165969359"
"Beffara E.; Castro F.; Guillermo M.; Miquey É.","Beffara, Emmanuel (8321307600); Castro, Félix (58290868600); Guillermo, Mauricio (56422472000); Miquey, Étienne (57063371900)","8321307600; 58290868600; 56422472000; 57063371900","Concurrent Realizability on Conjunctive Structures","2023","Leibniz International Proceedings in Informatics, LIPIcs","260","","28","","","","1","10.4230/LIPIcs.FSCD.2023.28","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85166028757&doi=10.4230%2fLIPIcs.FSCD.2023.28&partnerID=40&md5=8a50882eb895ccafda41e9e422078090","Conference paper","Final","","Scopus","2-s2.0-85166028757"
"","","","8th International Conference on Formal Structures for Computation and Deduction, FSCD 2023","2023","Leibniz International Proceedings in Informatics, LIPIcs","260","","","","","633","0","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85165937641&partnerID=40&md5=8dd6d62e2baa17bec1e5c275620a06bd","Conference review","Final","","Scopus","2-s2.0-85165937641"
"Blot V.","Blot, Valentin (36069015000)","36069015000","Diller-Nahm Bar Recursion","2023","Leibniz International Proceedings in Informatics, LIPIcs","260","","32","","","","0","10.4230/LIPIcs.FSCD.2023.32","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85165962554&doi=10.4230%2fLIPIcs.FSCD.2023.32&partnerID=40&md5=94dbcbfe15a1b6e47656f22874fd2cb9","Conference paper","Final","","Scopus","2-s2.0-85165962554"
"Donato P.","Donato, Pablo (57439761500)","57439761500","The Flower Calculus","2024","Leibniz International Proceedings in Informatics, LIPIcs","299","","5","","","","0","10.4230/LIPIcs.FSCD.2024.5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85198854497&doi=10.4230%2fLIPIcs.FSCD.2024.5&partnerID=40&md5=3dd8c07cd2c57e938d74d0eb5180b9d0","Conference paper","Final","","Scopus","2-s2.0-85198854497"
"Sannier V.; Baillot P.","Sannier, Victor (59223174300); Baillot, Patrick (55976264400)","59223174300; 55976264400","A Linear Type System for Lp-Metric Sensitivity Analysis","2024","Leibniz International Proceedings in Informatics, LIPIcs","299","","12","","","","0","10.4230/LIPIcs.FSCD.2024.12","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85198828128&doi=10.4230%2fLIPIcs.FSCD.2024.12&partnerID=40&md5=10b3902d514f06b9b4c18fae24b1c4e8","Conference paper","Final","","Scopus","2-s2.0-85198828128"
"Hermes M.; Kirst D.","Hermes, Marc (57264652700); Kirst, Dominik (57193542016)","57264652700; 57193542016","An Analysis of Tennenbaum’s Theorem in Constructive Type Theory","2022","Leibniz International Proceedings in Informatics, LIPIcs","228","","9","","","","6","10.4230/LIPIcs.FSCD.2022.9","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85133692619&doi=10.4230%2fLIPIcs.FSCD.2022.9&partnerID=40&md5=474d06326ed17237c4380497692828f8","Conference paper","Final","","Scopus","2-s2.0-85133692619"
"Aubert C.; Rubiano T.; Rusch N.; Seiller T.","Aubert, Clément (56290122300); Rubiano, Thomas (57195932333); Rusch, Neea (57226332218); Seiller, Thomas (55237656400)","56290122300; 57195932333; 57226332218; 55237656400","mwp-Analysis Improvement and Implementation: Realizing Implicit Computational Complexity","2022","Leibniz International Proceedings in Informatics, LIPIcs","228","","26","","","","4","10.4230/LIPIcs.FSCD.2022.26","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85132496791&doi=10.4230%2fLIPIcs.FSCD.2022.26&partnerID=40&md5=22b16df0be456052258f7ef8a4cff266","Conference paper","Final","","Scopus","2-s2.0-85132496791"
"Chida N.; Terauchi T.","Chida, Nariyoshi (57193388911); Terauchi, Tachio (7004662755)","57193388911; 7004662755","On Lookaheads in Regular Expressions with Backreferences","2022","Leibniz International Proceedings in Informatics, LIPIcs","228","","15","","","","7","10.4230/LIPIcs.FSCD.2022.15","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85133707915&doi=10.4230%2fLIPIcs.FSCD.2022.15&partnerID=40&md5=091eebb3d25ca5f716684a293aa2a86c","Conference paper","Final","","Scopus","2-s2.0-85133707915"
"Accattoli B.; Coen C.S.","Accattoli, Beniamino (35104255800); Coen, Claudio Sacerdoti (8228184800)","35104255800; 8228184800","IMELL Cut Elimination with Linear Overhead","2024","Leibniz International Proceedings in Informatics, LIPIcs","299","","24","","","","0","10.4230/LIPIcs.FSCD.2024.24","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85198837985&doi=10.4230%2fLIPIcs.FSCD.2024.24&partnerID=40&md5=b1b979070e253a84b3c1225c57e14d8e","Conference paper","Final","","Scopus","2-s2.0-85198837985"
"De Jong T.; Escardó M.H.","De Jong, Tom (57218919124); Escardó, Martín Hötzel (6601990249)","57218919124; 6601990249","Predicative aspects of order theory in univalent foundations","2021","Leibniz International Proceedings in Informatics, LIPIcs","195","","8","","","","3","10.4230/LIPIcs.FSCD.2021.8","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85115155894&doi=10.4230%2fLIPIcs.FSCD.2021.8&partnerID=40&md5=7784ac19dbfb8e3535a78c3b8d39dcda","Conference paper","Final","","Scopus","2-s2.0-85115155894"
"Saito T.; Hirokawa N.","Saito, Teppei (58510700900); Hirokawa, Nao (8904489000)","58510700900; 8904489000","Simulating Dependency Pairs by Semantic Labeling","2024","Leibniz International Proceedings in Informatics, LIPIcs","299","","13","","","","0","10.4230/LIPIcs.FSCD.2024.13","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85198855234&doi=10.4230%2fLIPIcs.FSCD.2024.13&partnerID=40&md5=8f1efebcfbda1917db127f5e3b6d9df1","Conference paper","Final","","Scopus","2-s2.0-85198855234"
"Bocquet R.; Kaposi A.; Sattler C.","Bocquet, Rafaël (57222378664); Kaposi, Ambrus (23485681600); Sattler, Christian (55795034200)","57222378664; 23485681600; 55795034200","For the Metatheory of Type Theory, Internal Sconing Is Enough","2023","Leibniz International Proceedings in Informatics, LIPIcs","260","","18","","","","3","10.4230/LIPIcs.FSCD.2023.18","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85165998594&doi=10.4230%2fLIPIcs.FSCD.2023.18&partnerID=40&md5=cd00857861270e7a3e86554166dcbc72","Conference paper","Final","","Scopus","2-s2.0-85165998594"
"Das A.; De A.; Saurin A.","Das, Anupam (56591154300); De, Abhishek (57212573147); Saurin, Alexis (57204322308)","56591154300; 57212573147; 57204322308","Decision Problems for Linear Logic with Least and Greatest Fixed Points","2022","Leibniz International Proceedings in Informatics, LIPIcs","228","","20","","","","2","10.4230/LIPIcs.FSCD.2022.20","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85133678281&doi=10.4230%2fLIPIcs.FSCD.2022.20&partnerID=40&md5=de66998bc5edecea7119090ccaf414d1","Conference paper","Final","","Scopus","2-s2.0-85133678281"
"Mimram S.","Mimram, Samuel (23398129300)","23398129300","Categorical Coherence from Term Rewriting Systems","2023","Leibniz International Proceedings in Informatics, LIPIcs","260","","16","","","","0","10.4230/LIPIcs.FSCD.2023.16","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85165946898&doi=10.4230%2fLIPIcs.FSCD.2023.16&partnerID=40&md5=2e87a47e45d80a819149658273a892b5","Conference paper","Final","","Scopus","2-s2.0-85165946898"
"Kesner D.; Arrial V.; Guerrieri G.","Kesner, Delia (55937533100); Arrial, Victor (58076208700); Guerrieri, Giulio (56159835500)","55937533100; 58076208700; 56159835500","Meaningfulness and Genericity in a Subsuming Framework","2024","Leibniz International Proceedings in Informatics, LIPIcs","299","","1","","","","0","10.4230/LIPIcs.FSCD.2024.1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85198850421&doi=10.4230%2fLIPIcs.FSCD.2024.1&partnerID=40&md5=1e31a300db146cc82f13572fc5dd79f6","Conference paper","Final","","Scopus","2-s2.0-85198850421"
"Kerjean M.; Lemay J.-S.P.","Kerjean, Marie (57163715700); Lemay, Jean-Simon Pacaud (57191657413)","57163715700; 57191657413","Laplace Distributors and Laplace Transformations for Differential Categories","2024","Leibniz International Proceedings in Informatics, LIPIcs","299","","9","","","","0","10.4230/LIPIcs.FSCD.2024.9","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85198840780&doi=10.4230%2fLIPIcs.FSCD.2024.9&partnerID=40&md5=bd393f2f8826d52e81c7681890a565d7","Conference paper","Final","","Scopus","2-s2.0-85198840780"
"Santo J.E.; Mendes F.","Santo, José Espírito (24337876200); Mendes, Filipa (58296511600)","24337876200; 58296511600","The Logical Essence of Compiling with Continuations","2023","Leibniz International Proceedings in Informatics, LIPIcs","260","","19","","","","1","10.4230/LIPIcs.FSCD.2023.19","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85165953226&doi=10.4230%2fLIPIcs.FSCD.2023.19&partnerID=40&md5=0005887968d3f7596c160d09b514ab0a","Conference paper","Final","","Scopus","2-s2.0-85165953226"
"Lago U.D.; Hoshino N.; Pistone P.","Lago, Ugo Dal (57201616133); Hoshino, Naohiko (23389177500); Pistone, Paolo (35082547000)","57201616133; 23389177500; 35082547000","On the Lattice of Program Metrics","2023","Leibniz International Proceedings in Informatics, LIPIcs","260","","20","","","","1","10.4230/LIPIcs.FSCD.2023.20","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85166023482&doi=10.4230%2fLIPIcs.FSCD.2023.20&partnerID=40&md5=2a53f5a23161c6b70a7e87fb08dee930","Conference paper","Final","","Scopus","2-s2.0-85166023482"
"Lucas S.","Lucas, Salvador (7202091065)","7202091065","Termination of Generalized Term Rewriting Systems","2024","Leibniz International Proceedings in Informatics, LIPIcs","299","","32","","","","0","10.4230/LIPIcs.FSCD.2024.32","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85196567979&doi=10.4230%2fLIPIcs.FSCD.2024.32&partnerID=40&md5=e433a0e77657525a81f33992dfa86413","Conference paper","Final","","Scopus","2-s2.0-85196567979"
"Blanqui F.","Blanqui, Frédéric (23388411700)","23388411700","Encoding Type Universes Without Using Matching Modulo Associativity and Commutativity","2022","Leibniz International Proceedings in Informatics, LIPIcs","228","","24","","","","2","10.4230/LIPIcs.FSCD.2022.24","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85133678322&doi=10.4230%2fLIPIcs.FSCD.2022.24&partnerID=40&md5=fda55ca4cdba8fcf79eb5ae2e14d1997","Conference paper","Final","","Scopus","2-s2.0-85133678322"
"Doré M.; Cavallo E.; Mörtberg A.","Doré, Maximilian (57202292829); Cavallo, Evan (57204564753); Mörtberg, Anders (55316563100)","57202292829; 57204564753; 55316563100","Automating Boundary Filling in Cubical Agda","2024","Leibniz International Proceedings in Informatics, LIPIcs","299","","22","","","","0","10.4230/LIPIcs.FSCD.2024.22","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85198858944&doi=10.4230%2fLIPIcs.FSCD.2024.22&partnerID=40&md5=429f20e10e61a2a382d264c229a31960","Conference paper","Final","","Scopus","2-s2.0-85198858944"
"Fernández M.","Fernández, Maribel (7403378720)","7403378720","Nominal Techniques for Software Specification and Verification","2023","Leibniz International Proceedings in Informatics, LIPIcs","260","","1","","","","0","10.4230/LIPIcs.FSCD.2023.1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85166019181&doi=10.4230%2fLIPIcs.FSCD.2023.1&partnerID=40&md5=13178f1c376218c661944ef3aa463f67","Conference paper","Final","","Scopus","2-s2.0-85166019181"
"Kop C.; Vale D.","Kop, Cynthia (25928345500); Vale, Deivid (57224547985)","25928345500; 57224547985","Cost–Size Semantics for Call-By-Value Higher-Order Rewriting","2023","Leibniz International Proceedings in Informatics, LIPIcs","260","","15","","","","1","10.4230/LIPIcs.FSCD.2023.15","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85165939604&doi=10.4230%2fLIPIcs.FSCD.2023.15&partnerID=40&md5=8be926a52cc8d815e9b2b5ab2876e4ce","Conference paper","Final","","Scopus","2-s2.0-85165939604"
"Matthes R.; Wullaert K.; Ahrens B.","Matthes, Ralph (56232241200); Wullaert, Kobe (57883809700); Ahrens, Benedikt (55258688100)","56232241200; 57883809700; 55258688100","Substitution for Non-Wellfounded Syntax with Binders Through Monoidal Categories","2024","Leibniz International Proceedings in Informatics, LIPIcs","299","","25","","","","0","10.4230/LIPIcs.FSCD.2024.25","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85198833692&doi=10.4230%2fLIPIcs.FSCD.2024.25&partnerID=40&md5=3b096a2dd488177cc8948617629304aa","Conference paper","Final","","Scopus","2-s2.0-85198833692"
"Ivanov I.","Ivanov, Ievgen (36095510400)","36095510400","Generalized Newman’s Lemma for Discrete and Continuous Systems","2023","Leibniz International Proceedings in Informatics, LIPIcs","260","","9","","","","2","10.4230/LIPIcs.FSCD.2023.9","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85166002193&doi=10.4230%2fLIPIcs.FSCD.2023.9&partnerID=40&md5=1ab5a2e67ab1bed1284ce1086bdc480f","Conference paper","Final","","Scopus","2-s2.0-85166002193"
"McDermott D.; Mycroft A.","McDermott, Dylan (57203534908); Mycroft, Alan (57204280835)","57203534908; 57204280835","Galois Connecting Call-by-Value and Call-by-Name","2022","Leibniz International Proceedings in Informatics, LIPIcs","228","","32","","","","1","10.4230/LIPIcs.FSCD.2022.32","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85133692786&doi=10.4230%2fLIPIcs.FSCD.2022.32&partnerID=40&md5=ba93aeeac231372053c3868fe7803e62","Conference paper","Final","","Scopus","2-s2.0-85133692786"
"Laird J.","Laird, James (56235164500)","56235164500","Dinaturality Meets Genericity: A Game Semantics of Bounded Polymorphism","2023","Leibniz International Proceedings in Informatics, LIPIcs","260","","33","","","","0","10.4230/LIPIcs.FSCD.2023.33","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85165998067&doi=10.4230%2fLIPIcs.FSCD.2023.33&partnerID=40&md5=efd560e41f76cbab940885c4371c16ab","Conference paper","Final","","Scopus","2-s2.0-85165998067"
"Altenkirch T.; Kaposi A.; Šinkarovs A.; Végh T.","Altenkirch, Thorsten (22333517400); Kaposi, Ambrus (23485681600); Šinkarovs, Artjoms (55810916800); Végh, Tamás (57196167843)","22333517400; 23485681600; 55810916800; 57196167843","Combinatory Logic and Lambda Calculus Are Equal, Algebraically","2023","Leibniz International Proceedings in Informatics, LIPIcs","260","","24","","","","1","10.4230/LIPIcs.FSCD.2023.24","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85166014566&doi=10.4230%2fLIPIcs.FSCD.2023.24&partnerID=40&md5=98bda231493d5171db63cd879ea4a46a","Conference paper","Final","","Scopus","2-s2.0-85166014566"
"","","","9th International Conference on Formal Structures for Computation and Deduction, FSCD 2024","2024","Leibniz International Proceedings in Informatics, LIPIcs","299","","","","","689","0","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85198852051&partnerID=40&md5=9184e6c92feb7d2020ec60aec299f6d8","Conference review","Final","","Scopus","2-s2.0-85198852051"
"Kaposi A.; Xie S.","Kaposi, Ambrus (23485681600); Xie, Szumi (59223079200)","23485681600; 59223079200","Second-Order Generalised Algebraic Theories: Signatures and First-Order Semantics","2024","Leibniz International Proceedings in Informatics, LIPIcs","299","","10","","","","0","10.4230/LIPIcs.FSCD.2024.10","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85198825435&doi=10.4230%2fLIPIcs.FSCD.2024.10&partnerID=40&md5=20d33988be167d0edcde25e04658daac","Conference paper","Final","","Scopus","2-s2.0-85198825435"
"Kesner D.; Peyrot L.","Kesner, Delia (55937533100); Peyrot, Loïc (57219272494)","55937533100; 57219272494","Solvability for Generalized Applications","2022","Leibniz International Proceedings in Informatics, LIPIcs","228","","18","","","","2","10.4230/LIPIcs.FSCD.2022.18","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85133688456&doi=10.4230%2fLIPIcs.FSCD.2022.18&partnerID=40&md5=6ff3c009a36757a132cab70d2f83adb9","Conference paper","Final","","Scopus","2-s2.0-85133688456"
"Mitterwallner F.; Middeldorp A.","Mitterwallner, Fabian (57221908511); Middeldorp, Aart (7003771259)","57221908511; 7003771259","Polynomial Termination Over N Is Undecidable","2022","Leibniz International Proceedings in Informatics, LIPIcs","228","","27","","","","2","10.4230/LIPIcs.FSCD.2022.27","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85133717622&doi=10.4230%2fLIPIcs.FSCD.2022.27&partnerID=40&md5=6320eb7a7c1d62f10096cfb697d3428d","Conference paper","Final","","Scopus","2-s2.0-85133717622"
"Erbatur S.; Marshall A.M.; Ringeissen C.","Erbatur, Serdar (55305578800); Marshall, Andrew M. (55305810700); Ringeissen, Christophe (6602994504)","55305578800; 55305810700; 6602994504","Combined Hierarchical Matching: the Regular Case","2022","Leibniz International Proceedings in Informatics, LIPIcs","228","","6","","","","1","10.4230/LIPIcs.FSCD.2022.6","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85133696085&doi=10.4230%2fLIPIcs.FSCD.2022.6&partnerID=40&md5=69ada6b41694f7b4976dac9cc9be41a3","Conference paper","Final","","Scopus","2-s2.0-85133696085"
"Gratzer D.; Birkedal L.","Gratzer, Daniel (57209530202); Birkedal, Lars (6603878747)","57209530202; 6603878747","A Stratified Approach to Löb Induction","2022","Leibniz International Proceedings in Informatics, LIPIcs","228","","23","","","","6","10.4230/LIPIcs.FSCD.2022.23","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85129133916&doi=10.4230%2fLIPIcs.FSCD.2022.23&partnerID=40&md5=2752ffe8256876881ea6e4c87511bc44","Conference paper","Final","","Scopus","2-s2.0-85129133916"
"Paulus J.W.N.; Nantes-Sobrinho D.; Pérez J.A.","Paulus, Joseph W.N. (57221994856); Nantes-Sobrinho, Daniele (57190129106); Pérez, Jorge A. (55977122600)","57221994856; 57190129106; 55977122600","Non-deterministic functions as non-deterministic processes","2021","Leibniz International Proceedings in Informatics, LIPIcs","195","","21","","","","2","10.4230/LIPIcs.FSCD.2021.21","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85115238006&doi=10.4230%2fLIPIcs.FSCD.2021.21&partnerID=40&md5=a829c29a9d69435858a30b0b580049e6","Conference paper","Final","","Scopus","2-s2.0-85115238006"
"Barenbaum P.; Sottile C.","Barenbaum, Pablo (55750043100); Sottile, Cristian (57209973560)","55750043100; 57209973560","Two Decreasing Measures for Simply Typed λ-Terms","2023","Leibniz International Proceedings in Informatics, LIPIcs","260","","11","","","","2","10.4230/LIPIcs.FSCD.2023.11","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85165979396&doi=10.4230%2fLIPIcs.FSCD.2023.11&partnerID=40&md5=10bee3e5b1d2ec8984f57a5ae9a9f6a4","Conference paper","Final","","Scopus","2-s2.0-85165979396"
"Somayyajula S.; Pfenning F.","Somayyajula, Siva (57224742173); Pfenning, Frank (7004024513)","57224742173; 7004024513","Type-Based Termination for Futures","2022","Leibniz International Proceedings in Informatics, LIPIcs","228","","12","","","","2","10.4230/LIPIcs.FSCD.2022.12","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85133652972&doi=10.4230%2fLIPIcs.FSCD.2022.12&partnerID=40&md5=07b5238ec8570e6b6d3ebf1109d84e9f","Conference paper","Final","","Scopus","2-s2.0-85133652972"
"Matache C.; Moss S.; Staton S.","Matache, Cristina (57197812926); Moss, Sean (57197720459); Staton, Sam (8225263500)","57197812926; 57197720459; 8225263500","Recursion and sequentiality in categories of sheaves","2021","Leibniz International Proceedings in Informatics, LIPIcs","195","","25","","","","4","10.4230/LIPIcs.FSCD.2021.25","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85115203051&doi=10.4230%2fLIPIcs.FSCD.2021.25&partnerID=40&md5=d6adf08f65549547b9336ca911315ca6","Conference paper","Final","","Scopus","2-s2.0-85115203051"
"Cerrito S.; Goranko V.; Paillocher S.","Cerrito, Serenella (6603420058); Goranko, Valentin (6507595680); Paillocher, Sophie (58509799500)","6603420058; 6507595680; 58509799500","Partial Model Checking and Partial Model Synthesis in LTL Using a Tableau-Based Approach","2023","Leibniz International Proceedings in Informatics, LIPIcs","260","","23","","","","1","10.4230/LIPIcs.FSCD.2023.23","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85165967976&doi=10.4230%2fLIPIcs.FSCD.2023.23&partnerID=40&md5=c4bb1ece669a1d2e5cdad056827a4405","Conference paper","Final","","Scopus","2-s2.0-85165967976"
"Jeandel E.; Perdrix S.; Veshchezerova M.","Jeandel, Emmanuel (56006214300); Perdrix, Simon (12646334800); Veshchezerova, Margarita (57222149759)","56006214300; 12646334800; 57222149759","Addition and Differentiation of ZX-Diagrams","2022","Leibniz International Proceedings in Informatics, LIPIcs","228","","13","","","","4","10.4230/LIPIcs.FSCD.2022.13","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85133676806&doi=10.4230%2fLIPIcs.FSCD.2022.13&partnerID=40&md5=dc3946da30b363ae3867df759de8eefe","Conference paper","Final","","Scopus","2-s2.0-85133676806"
"Alvarez-Picallo M.; Ghica D.; Sprunger D.; Zanasi F.","Alvarez-Picallo, Mario (57208482136); Ghica, Dan (12759298300); Sprunger, David (55934769900); Zanasi, Fabio (6507161816)","57208482136; 12759298300; 55934769900; 6507161816","Rewriting for Monoidal Closed Categories","2022","Leibniz International Proceedings in Informatics, LIPIcs","228","","29","","","","6","10.4230/LIPIcs.FSCD.2022.29","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85133671634&doi=10.4230%2fLIPIcs.FSCD.2022.29&partnerID=40&md5=a824eecade990303beaf16099ff33211","Conference paper","Final","","Scopus","2-s2.0-85133671634"
"Gu T.; Bao J.; Hsu J.; Silva A.; Zanasi F.","Gu, Tao (57212149246); Bao, Jialu (57219544100); Hsu, Justin (55785613000); Silva, Alexandra (59595277400); Zanasi, Fabio (6507161816)","57212149246; 57219544100; 55785613000; 59595277400; 6507161816","A Categorical Approach to DIBI Models","2024","Leibniz International Proceedings in Informatics, LIPIcs","299","","17","","","","0","10.4230/LIPIcs.FSCD.2024.17","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85198826917&doi=10.4230%2fLIPIcs.FSCD.2024.17&partnerID=40&md5=544168cfddccbbdf443b051c5613660e","Conference paper","Final","","Scopus","2-s2.0-85198826917"
"Accattoli B.; Lancelot A.","Accattoli, Beniamino (35104255800); Lancelot, Adrienne (58654153000)","35104255800; 58654153000","Mirroring Call-By-Need, or Values Acting Silly","2024","Leibniz International Proceedings in Informatics, LIPIcs","299","","23","","","","1","10.4230/LIPIcs.FSCD.2024.23","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85198840644&doi=10.4230%2fLIPIcs.FSCD.2024.23&partnerID=40&md5=4afc0da2a60dcb0426091c8c210e92eb","Conference paper","Final","","Scopus","2-s2.0-85198840644"
"Ito S.; Tatsuta M.","Ito, Sohei (59138782100); Tatsuta, Makoto (7101786941)","59138782100; 7101786941","Representation of Peano Arithmetic in Separation Logic","2024","Leibniz International Proceedings in Informatics, LIPIcs","299","","18","","","","0","10.4230/LIPIcs.FSCD.2024.18","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85198829272&doi=10.4230%2fLIPIcs.FSCD.2024.18&partnerID=40&md5=ba6f1f65737a924c2ea7bf262f188bab","Conference paper","Final","","Scopus","2-s2.0-85198829272"
"Ullrich S.","Ullrich, Sebastian (57189238973)","57189238973","Lean: Past, Present, and Future","2024","Leibniz International Proceedings in Informatics, LIPIcs","299","","3","","","","0","10.4230/LIPIcs.FSCD.2024.3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85198837006&doi=10.4230%2fLIPIcs.FSCD.2024.3&partnerID=40&md5=c0e4f9ccb154213512dc02793234457f","Conference paper","Final","","Scopus","2-s2.0-85198837006"
"Guillemet B.; Mahboubi A.; Piquerez M.","Guillemet, Benoît (58956550800); Mahboubi, Assia (8909192000); Piquerez, Matthieu (57219813013)","58956550800; 8909192000; 57219813013","Machine-Checked Categorical Diagrammatic Reasoning","2024","Leibniz International Proceedings in Informatics, LIPIcs","299","","7","","","","0","10.4230/LIPIcs.FSCD.2024.7","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85198847100&doi=10.4230%2fLIPIcs.FSCD.2024.7&partnerID=40&md5=eb448947313f64864505f6fabac5362b","Conference paper","Final","","Scopus","2-s2.0-85198847100"
"Chardonnet K.; Lemonnier L.; Valiron B.","Chardonnet, Kostia (57218285069); Lemonnier, Louis (57219757097); Valiron, Benoît (8901187500)","57218285069; 57219757097; 8901187500","Semantics for a Turing-Complete Reversible Programming Language with Inductive Types","2024","Leibniz International Proceedings in Informatics, LIPIcs","299","","19","","","","0","10.4230/LIPIcs.FSCD.2024.19","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85196573308&doi=10.4230%2fLIPIcs.FSCD.2024.19&partnerID=40&md5=36b4775e481711c26d42ad56c6db5adc","Conference paper","Final","","Scopus","2-s2.0-85196573308"
"Felicissimo T.; Winterhalter T.","Felicissimo, Thiago (57687084700); Winterhalter, Théo (57200614064)","57687084700; 57200614064","Impredicativity, Cumulativity and Product Covariance in the Logical Framework Dedukti","2024","Leibniz International Proceedings in Informatics, LIPIcs","299","","21","","","","0","10.4230/LIPIcs.FSCD.2024.21","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85198849989&doi=10.4230%2fLIPIcs.FSCD.2024.21&partnerID=40&md5=e68a92d58d69ab6401a9f69c36c163a4","Conference paper","Final","","Scopus","2-s2.0-85198849989"
"Dudenhefner A.; Pautasso D.","Dudenhefner, Andrej (56418483600); Pautasso, Daniele (58510100600)","56418483600; 58510100600","Mechanized Subject Expansion in Uniform Intersection Types for Perpetual Reductions","2024","Leibniz International Proceedings in Informatics, LIPIcs","299","","8","","","","0","10.4230/LIPIcs.FSCD.2024.8","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85198855167&doi=10.4230%2fLIPIcs.FSCD.2024.8&partnerID=40&md5=9303a8daf6e0bbd621ac85926f3b6e37","Conference paper","Final","","Scopus","2-s2.0-85198855167"
"Cano F.; Henzinger T.A.; Könighofer B.; Kueffner K.; Mallik K.","Cano, Filip (57733196600); Henzinger, Thomas A. (7004449411); Könighofer, Bettina (55945122100); Kueffner, Konstantin (57209345570); Mallik, Kaushik (57190580899)","57733196600; 7004449411; 55945122100; 57209345570; 57190580899","Abstraction-Based Decision Making for Statistical Properties","2024","Leibniz International Proceedings in Informatics, LIPIcs","299","","2","","","","2","10.4230/LIPIcs.FSCD.2024.2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85198860574&doi=10.4230%2fLIPIcs.FSCD.2024.2&partnerID=40&md5=5d175717358da4aa70181d8e994c1895","Conference paper","Final","","Scopus","2-s2.0-85198860574"
