"Authors","Author full names","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Page count","Cited by","DOI","Link","Document Type","Publication Stage","Open Access","Source","EID"
"Goldblatt R.","Goldblatt, Robert (7003578942)","7003578942","Canonicity frameworks and ultraproducts of polarities","2018","Advances in Modal Logic","12","","","143","158","15","0","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85076466002&partnerID=40&md5=38d6ebd71887fc5310c63c4d097a44bb","Conference paper","Final","","Scopus","2-s2.0-85076466002"
"Ghilardi S.; Santocanale L.","Ghilardi, Silvio (6602896116); Santocanale, Luigi (56188785700)","6602896116; 56188785700","Ruitenburg's theorem via duality and bounded bisimulations","2018","Advances in Modal Logic","12","","","277","290","13","3","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85075616227&partnerID=40&md5=95603335a96c2e9c7b0e194bcf41c706","Conference paper","Final","","Scopus","2-s2.0-85075616227"
"Diaconescu D.; Metcalfe G.; Schnüriger L.","Diaconescu, Denisa (23391723100); Metcalfe, George (16316754700); Schnüriger, Laura (57194238990)","23391723100; 16316754700; 57194238990","Axiomatizing a real-valued modal logic","2016","Advances in Modal Logic","11","","","236","251","15","3","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85019414861&partnerID=40&md5=b7c0bdc5d2ba486055334688ba4c8f43","Conference paper","Final","","Scopus","2-s2.0-85019414861"
"Goranko V.; Vester S.","Goranko, Valentin (6507595680); Vester, Steen (54411473200)","6507595680; 54411473200","Optimal decision procedures for satis-ability in fragments of alternating-time temporal logics","2014","Advances in Modal Logic","10","","","234","253","19","6","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84924736310&partnerID=40&md5=ecd2593f72f14d042294f512bd659837","Conference paper","Final","","Scopus","2-s2.0-84924736310"
"Lahav O.; Marcos J.; Zohar Y.","Lahav, Ori (36460156400); Marcos, João (7103057519); Zohar, Yoni (56291656000)","36460156400; 7103057519; 56291656000","It ain't necessarily so: Basic sequent systems for negative modalities","2016","Advances in Modal Logic","11","","","449","468","19","3","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85019466104&partnerID=40&md5=fe747f2764500415ac8f124fe2be8d10","Conference paper","Final","","Scopus","2-s2.0-85019466104"
"Ciardelli I.","Ciardelli, Ivano (35112991100)","35112991100","Modalities in the realm of questions: Axiomatizing inquisitive epistemic logic","2014","Advances in Modal Logic","10","","","94","113","19","17","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84924711774&partnerID=40&md5=074cd500d9a565909ff9439650d1b55c","Conference paper","Final","","Scopus","2-s2.0-84924711774"
"Blackburn P.; Jørgensen K.F.","Blackburn, Patrick (56273314000); Jørgensen, Klaus Frovin (55954276700)","56273314000; 55954276700","Indexical hybrid tense logic","2014","Advances in Modal Logic","9","","","144","160","16","9","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84889601845&partnerID=40&md5=180c4e101271c3c82a9e600fb07504bf","Conference paper","Final","","Scopus","2-s2.0-84889601845"
"Hampson C.; Kurucz A.","Hampson, Christopher (56342115500); Kurucz, Agi (8732161000)","56342115500; 8732161000","On modal products with the logic of 'Elsewhere'","2014","Advances in Modal Logic","9","","","339","347","8","6","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84906773134&partnerID=40&md5=993c10b830036163af7a59a01edc1192","Conference paper","Final","","Scopus","2-s2.0-84906773134"
"","","","Advances in Modal Logic","2016","Advances in Modal Logic","11","","","","","573","0","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85019473676&partnerID=40&md5=c53f35c5c3879a3cde8840db33506831","Conference review","Final","","Scopus","2-s2.0-85019473676"
"Negri S.","Negri, Sara (36907914500)","36907914500","Recent advances in proof systems for modal logic","2014","Advances in Modal Logic","10","","","421","422","1","0","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84924721112&partnerID=40&md5=8aebc0b0f5b5d2f6800ed46c351b8d89","Conference paper","Final","","Scopus","2-s2.0-84924721112"
"Balbiani P.; Van Ditmarsch H.; Herzig A.","Balbiani, Philippe (14625029700); Van Ditmarsch, Hans (57215882990); Herzig, Andreas (7004448048)","14625029700; 57215882990; 7004448048","Before announcement","2016","Advances in Modal Logic","11","","","58","77","19","6","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85019428509&partnerID=40&md5=fcc0d3254c54cddaadfd00f987554ae7","Conference paper","Final","","Scopus","2-s2.0-85019428509"
"Bílková M.; Horčík R.; Velebil J.","Bílková, Marta (56109602900); Horčík, Rostislav (14219222900); Velebil, Jiří (7801493251)","56109602900; 14219222900; 7801493251","Distributive substructural logics as coalgebraic logics over posets","2014","Advances in Modal Logic","9","","","119","142","23","3","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84904294531&partnerID=40&md5=b691dc80625df95bf9875cd054db9d05","Conference paper","Final","","Scopus","2-s2.0-84904294531"
"Michaliszyn J.; Kieroński E.","Michaliszyn, Jakub (35119322300); Kieroński, Emanuel (56292065000)","35119322300; 56292065000","Finite satisfiability of modal logic over horn definable classes of frames","2014","Advances in Modal Logic","9","","","464","482","18","1","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84906729251&partnerID=40&md5=edb0b2a1fe8b36893e4ce0d720b6f560","Conference paper","Final","","Scopus","2-s2.0-84906729251"
"Kapulkin K.; Kurz A.; Velebil J.","Kapulkin, Krzysztof (42561462300); Kurz, Alexander (35817688100); Velebil, Jiří (7801493251)","42561462300; 35817688100; 7801493251","Expressiveness of positive coalgebraic logic","2014","Advances in Modal Logic","9","","","368","385","17","20","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84906730403&partnerID=40&md5=f7191770262497268414d35794794146","Conference paper","Final","","Scopus","2-s2.0-84906730403"
"Miyazaki Y.","Miyazaki, Yutaka (36991261600)","36991261600","The structure of the lattice of normal extensions of modal logics with cyclic axioms","2016","Advances in Modal Logic","11","","","489","502","13","0","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85019401842&partnerID=40&md5=9763b24acb6aef7a3c45b03b1f48065d","Conference paper","Final","","Scopus","2-s2.0-85019401842"
"Kuznets R.; Studer T.","Kuznets, Roman (14030152500); Studer, Thomas (6602554723)","14030152500; 6602554723","Justifications, ontology, and conservativity","2014","Advances in Modal Logic","9","","","437","458","21","36","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84892929211&partnerID=40&md5=294f5a547db6a7e1c67be473b05eb554","Conference paper","Final","","Scopus","2-s2.0-84892929211"
"Balbiani P.; Tinchev T.","Balbiani, Philippe (14625029700); Tinchev, Tinko (6507090495)","14625029700; 6507090495","Unification in modal logic Alt1","2016","Advances in Modal Logic","11","","","117","134","17","11","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85019417067&partnerID=40&md5=3b7ced56acf2102b17c68128f91e6a22","Conference paper","Final","","Scopus","2-s2.0-85019417067"
"Aguilera J.P.; Fernández-Duque D.","Aguilera, Juan P. (57190608236); Fernández-Duque, David (50861124500)","57190608236; 50861124500","Verification logic: An arithmetical interpretation for negative introspection","2016","Advances in Modal Logic","11","","","1","20","19","2","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85019416817&partnerID=40&md5=66ec05e88bd6ab0dae445bf8fa3ba541","Conference paper","Final","","Scopus","2-s2.0-85019416817"
"Göller S.; Meier A.; Mundhenk M.; Schneider T.; Thomas M.; Weiß F.","Göller, Stefan (55888105300); Meier, Arne (25927331400); Mundhenk, Martin (6601961639); Schneider, Thomas (57002233100); Thomas, Michael (55472094600); Weiß, Felix (34977661000)","55888105300; 25927331400; 6601961639; 57002233100; 55472094600; 34977661000","The complexity of monotone hybrid logics over linear frames and the natural numbers","2014","Advances in Modal Logic","9","","","261","278","17","0","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84906770140&partnerID=40&md5=b2e13428742f566d2c3fb02d7d4dddeb","Conference paper","Final","","Scopus","2-s2.0-84906770140"
"Van Emde Boas P.","Van Emde Boas, Peter (6602687382)","6602687382","Theory-of-Mind reasoning in Ancient China","2014","CEUR Workshop Proceedings","1208","","","6","10","4","1","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84922033038&partnerID=40&md5=2e01a8a1c8f3fc0f39408ce1c2fa6991","Conference paper","Final","","Scopus","2-s2.0-84922033038"
"Carreiro F.; Venema Y.","Carreiro, Facundo (37123555700); Venema, Yde (6603586695)","37123555700; 6603586695","PDL inside the μcalculus: A syntactic and an automata-theoretic characterization","2014","Advances in Modal Logic","10","","","74","93","19","11","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84924670884&partnerID=40&md5=7fb54fbd7dd7c2f24e6396dcaad99847","Conference paper","Final","","Scopus","2-s2.0-84924670884"
"Balbiani P.; Van Ditmarsch H.; Herzig A.; De Lima T.","Balbiani, Philippe (14625029700); Van Ditmarsch, Hans (57215882990); Herzig, Andreas (7004448048); De Lima, Tiago (23090036100)","14625029700; 57215882990; 7004448048; 23090036100","Some truths are best left unsaid","2014","Advances in Modal Logic","9","","","36","54","18","11","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84906775367&partnerID=40&md5=bc545af0c0c6f6d2f8520dd200092636","Conference paper","Final","","Scopus","2-s2.0-84906775367"
"Van Benthem J.","Van Benthem, Johan (7004928801)","7004928801","Foundational issues in logical dynamics","2014","Advances in Modal Logic","9","","","95","96","1","0","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84906724494&partnerID=40&md5=222df7adf055185ec085c7b2165f1909","Conference paper","Final","","Scopus","2-s2.0-84906724494"
"Girlando M.; Negri S.; Olivetti N.; Risch V.","Girlando, M. (57191974164); Negri, S. (36907914500); Olivetti, N. (6602658033); Risch, V. (6603209659)","57191974164; 36907914500; 6602658033; 6603209659","The logic of conditional beliefs: Neighbourhood semantics and sequent calculus","2016","Advances in Modal Logic","11","","","322","341","19","6","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85019481245&partnerID=40&md5=5ec9136da66ba08b4b324f294393430d","Conference paper","Final","","Scopus","2-s2.0-85019481245"
"Arslan B.; Verbrugge R.; Taatgen N.; Hollebrandse B.","Arslan, Burcu (59121886200); Verbrugge, Rineke (6701472768); Taatgen, Niels (6602372660); Hollebrandse, Bart (16301659500)","59121886200; 6701472768; 6602372660; 16301659500","Teaching children to attribute second-order false belief: A training study","2014","CEUR Workshop Proceedings","1208","","","1","5","4","1","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84922064732&partnerID=40&md5=d30fa1fa7cba840f91d9a3c836d2dc4c","Conference paper","Final","","Scopus","2-s2.0-84922064732"
"Goré R.; Ramanayake R.","Goré, Rajeev (7102540943); Ramanayake, Revantha (55115703900)","7102540943; 55115703900","Labelled tree sequents, tree hypersequents and nested (Deep) sequents","2014","Advances in Modal Logic","9","","","279","299","20","32","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84906728299&partnerID=40&md5=5a8f4c5bd8c42d8e7010812a25a9799f","Conference paper","Final","","Scopus","2-s2.0-84906728299"
"Balbiani P.; Uridia L.","Balbiani, Philippe (14625029700); Uridia, Levan (36609287800)","14625029700; 36609287800","Completeness and definability of a modal logic interpreted over iterated strict partial orders","2014","Advances in Modal Logic","9","","","71","88","17","0","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84906763784&partnerID=40&md5=23af5484d4bcbc7d70c40747a9c35d4e","Conference paper","Final","","Scopus","2-s2.0-84906763784"
"Demri S.; Fervari R.","Demri, Stéphane (55886490100); Fervari, Raul (55360884400)","55886490100; 55360884400","On the complexity of modal separation logics","2018","Advances in Modal Logic","12","","","179","198","19","8","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85055499008&partnerID=40&md5=d2964906ffba448ddbdce172dfcc658f","Conference paper","Final","","Scopus","2-s2.0-85055499008"
"Přenosil A.","Přenosil, Adam (56548912000)","56548912000","A duality for distributive unimodal logic","2014","Advances in Modal Logic","10","","","423","438","15","2","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84924717573&partnerID=40&md5=65860d2ec6381722f0d1cb829806391b","Conference paper","Final","","Scopus","2-s2.0-84924717573"
"Van Gool S.J.","Van Gool, Sam J. (52264838800)","52264838800","Free algebras for godel-lob provability logic","2014","Advances in Modal Logic","10","","","217","233","16","2","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84908044884&partnerID=40&md5=98fc996cf67ec549eb23062b0a84392d","Conference paper","Final","","Scopus","2-s2.0-84908044884"
"Kudinov A.","Kudinov, Andrey (55117642700)","55117642700","Neighbourhood frame product KxK","2014","Advances in Modal Logic","10","","","373","386","13","2","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84924692552&partnerID=40&md5=18e9f81d903a5f218130919bca750b4d","Conference paper","Final","","Scopus","2-s2.0-84924692552"
"Pacuit E.","Pacuit, Eric (8928667300)","8928667300","Varieties of strategic reasoning in games","2014","CEUR Workshop Proceedings","1208","","","26","30","4","0","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84922032234&partnerID=40&md5=b09feae6819e3a2777021117b7dbf3bf","Conference paper","Final","","Scopus","2-s2.0-84922032234"
"Reynolds M.","Reynolds, Mark (24792488500)","24792488500","A tableau for temporal logic over the reals","2014","Advances in Modal Logic","10","","","439","458","19","4","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84924698802&partnerID=40&md5=464977b1aabd4e6176e96946c0751ea8","Conference paper","Final","","Scopus","2-s2.0-84924698802"
"Hella L.; Kuusisto A.","Hella, Lauri (6603815639); Kuusisto, Antti (48861264200)","6603815639; 48861264200","One-dimensional fragment of first-order logic","2014","Advances in Modal Logic","10","","","274","293","19","19","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84924750590&partnerID=40&md5=311b3d1b27456622f166c35a2dbbb7bf","Conference paper","Final","","Scopus","2-s2.0-84924750590"
"Citkin A.","Citkin, Alex (53163374300)","53163374300","One-generated WS5-algebras","2018","Advances in Modal Logic","12","","","143","158","15","0","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85076461637&partnerID=40&md5=b6922fe27f8bc21660481e74691fc6a1","Conference paper","Final","","Scopus","2-s2.0-85076461637"
"Kikot S.; Kurucz A.; Wolter F.; Zakharyaschev M.","Kikot, Stanislav (50262220100); Kurucz, Agi (8732161000); Wolter, Frank (7005739306); Zakharyaschev, Michael (6602982360)","50262220100; 8732161000; 7005739306; 6602982360","On strictly positive modal logics with S4.3 frames","2018","Advances in Modal Logic","12","","","427","446","19","1","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85067110218&partnerID=40&md5=846b8bb538d997e49c81b594cf6e9caa","Conference paper","Final","","Scopus","2-s2.0-85067110218"
"French T.; Hales J.; Tay E.","French, Tim (13611425300); Hales, James (53984444200); Tay, Edwin (57217473702)","13611425300; 53984444200; 57217473702","A composable language for action models","2014","Advances in Modal Logic","10","","","197","216","19","11","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84924724485&partnerID=40&md5=3904be900ac64833f9d891ffa00a6403","Conference paper","Final","","Scopus","2-s2.0-84924724485"
"Suzuki T.","Suzuki, Tomoyuki (59870739500)","59870739500","On polarity frames: Applications to substructural and lattice-based logics","2014","Advances in Modal Logic","10","","","533","552","19","4","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84924751201&partnerID=40&md5=593ed7b171df2e83fab5c3e3dd135b80","Conference paper","Final","","Scopus","2-s2.0-84924751201"
"Balbiani P.; Fernández-Duque D.","Balbiani, Philippe (14625029700); Fernández-Duque, David (50861124500)","14625029700; 50861124500","Axiomatizing the lexicographic products of modal logics with linear temporal logic","2016","Advances in Modal Logic","11","","","78","96","18","5","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85019458358&partnerID=40&md5=e4b7fdae0ba2ae8a014cd841cbe7e061","Conference paper","Final","","Scopus","2-s2.0-85019458358"
"","","","9th Conference on Advances in Modal Logic, AiML 2012","2014","Advances in Modal Logic","9","","","","","580","0","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84906818928&partnerID=40&md5=253daa68028b099e2232566fa4bcd885","Conference review","Final","","Scopus","2-s2.0-84906818928"
"Nauerz C.","Nauerz, Christian (56500712600)","56500712600","Understanding reasoning using utility proportional beliefs","2014","CEUR Workshop Proceedings","1208","","","21","25","4","0","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84922024059&partnerID=40&md5=e8844376dddb75b7a43a27d6318c43a7","Conference paper","Final","","Scopus","2-s2.0-84922024059"
"Van Ditmarsch H.; Van Der Hoek W.; Kuijer L.B.","Van Ditmarsch, Hans (57215882990); Van Der Hoek, Wiebe (7005925719); Kuijer, Louwe B. (55332414000)","57215882990; 7005925719; 55332414000","Fully Arbitrary Public Announcements","2016","Advances in Modal Logic","11","","","252","267","15","6","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85019479398&partnerID=40&md5=061af495af7b0f36d93bf63aa105622c","Conference paper","Final","","Scopus","2-s2.0-85019479398"
"","","","Advances in Modal Logic","2014","Advances in Modal Logic","10","","","588p","","","0","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84925243110&partnerID=40&md5=22b01e4108233436f397d8197d556ed3","Conference review","Final","","Scopus","2-s2.0-84925243110"
"Szymanik J.; Verbrugge R.","Szymanik, Jakub (16246437200); Verbrugge, Rineke (6701472768)","16246437200; 6701472768","Preface : The workshop theme","2014","CEUR Workshop Proceedings","1208","","","","","","0","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84922032192&partnerID=40&md5=324309cee3587d185e2bbe8d01b0bb63","Editorial","Final","","Scopus","2-s2.0-84922032192"
"De Almeida Borges A.; Joosten J.J.","De Almeida Borges, Ana (57211338991); Joosten, Joost J. (8719453500)","57211338991; 8719453500","The worm calculus","2018","Advances in Modal Logic","12","","","13","27","14","2","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85068612899&partnerID=40&md5=0393378965ee81bdf8968b7a78078bc6","Conference paper","Final","","Scopus","2-s2.0-85068612899"
"Shehtman V.","Shehtman, Valentin (16470280300)","16470280300","Canonical filtrations and local tabularity","2014","Advances in Modal Logic","10","","","498","512","14","6","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84924670373&partnerID=40&md5=a7f9b5728ba0d448e2d6c03731674b6e","Conference paper","Final","","Scopus","2-s2.0-84924670373"
"Balbiani P.; Fernández-Duque D.; Herzig A.; Iliev P.","Balbiani, Philippe (14625029700); Fernández-Duque, David (50861124500); Herzig, Andreas (7004448048); Iliev, Petar (24481404700)","14625029700; 50861124500; 7004448048; 24481404700","Frame-validity games and absolute minimality of modal axioms","2018","Advances in Modal Logic","12","","","83","102","19","2","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85076475030&partnerID=40&md5=305b3c1bca06b89fefde97c2a861bfb9","Conference paper","Final","","Scopus","2-s2.0-85076475030"
"Forster J.; Schr L.","Forster, Jonas (57219754857); Schr, Lutzöder (57872091800)","57219754857; 57872091800","Non-iterative Modal Logics are Coalgebraic","2020","Advances in Modal Logic","13","","","229","248","19","0","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85137155591&partnerID=40&md5=c0603cea36cd8bdd232ac845bd3a13e5","Conference paper","Final","","Scopus","2-s2.0-85137155591"
"Cintula P.; Metcalfe G.; Tokuda N.","Cintula, Petr (6602206743); Metcalfe, George (16316754700); Tokuda, Naomi (57225178544)","6602206743; 16316754700; 57225178544","Algebraic Semantics for One-Variable Lattice-Valued Logics","2022","Advances in Modal Logic","14","","","237","257","20","1","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85175599977&partnerID=40&md5=972bdd4031dae2a8e1f2a3c6e9275fb4","Conference paper","Final","","Scopus","2-s2.0-85175599977"
"Wang Y.; Seligman J.","Wang, Yanjing (23468057900); Seligman, Jeremy (7003486190)","23468057900; 7003486190","When names are not commonly known: Epistemic logic with assignments","2018","Advances in Modal Logic","12","","","611","628","17","12","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85063490711&partnerID=40&md5=d8b5f92863b727eefbdd93ca57aacae2","Conference paper","Final","","Scopus","2-s2.0-85063490711"
"Goranko V.","Goranko, Valentin (6507595680)","6507595680","The modal logic of almost sure frame validities in the finite","2020","Advances in Modal Logic","13","","","249","268","19","2","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85108719788&partnerID=40&md5=37746c2df595999bdc1d9acbd1a34b7f","Conference paper","Final","","Scopus","2-s2.0-85108719788"
"Sedlár I.","Sedlár, Igor (26035855600)","26035855600","Finitely-valued Propositional Dynamic Logic","2020","Advances in Modal Logic","13","","","561","579","18","4","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85100284039&partnerID=40&md5=434f4e09b7d535af1d5dc5fdfe0fae4f","Conference paper","Final","","Scopus","2-s2.0-85100284039"
"Herzig A.; Perrotin E.","Herzig, Andreas (7004448048); Perrotin, Elise (57212010172)","7004448048; 57212010172","On the axiomatisation of common knowledge","2020","Advances in Modal Logic","13","","","309","328","19","5","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85112227821&partnerID=40&md5=4682d444935c35d82e8017245c7bde7f","Conference paper","Final","","Scopus","2-s2.0-85112227821"
"Kikot S.; Shapirovsky I.; Zolin E.","Kikot, Stanislav (50262220100); Shapirovsky, Ilya (8716184900); Zolin, Evgeny (23399170500)","50262220100; 8716184900; 23399170500","Modal Logics with Transitive Closure: Completeness, Decidability, Filtration","2020","Advances in Modal Logic","13","","","369","388","19","6","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85115824360&partnerID=40&md5=d7f8b6618787899fd7400c7bdfbba520","Conference paper","Final","","Scopus","2-s2.0-85115824360"
"Rybakov M.; Shkatov D.","Rybakov, Mikhail (55114172200); Shkatov, Dmitry (14058982200)","55114172200; 14058982200","A recursively enumerable Kripke complete first-order logic not complete with respect to a first-order definable class of frames","2018","Advances in Modal Logic","12","","","531","539","8","14","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85076499510&partnerID=40&md5=684ef43466e0397c4e6366baca8bae48","Conference paper","Final","","Scopus","2-s2.0-85076499510"
"Ciardelli I.","Ciardelli, Ivano (35112991100)","35112991100","Dependence statements are strict conditionals","2018","Advances in Modal Logic","12","","","123","142","19","9","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85076491111&partnerID=40&md5=3290e00bef8850d01d3d8feafbae22b6","Conference paper","Final","","Scopus","2-s2.0-85076491111"
"Olivetti N.; Verbrugge R.; Negri S.; Sandu G.","Olivetti, Nicola (6602658033); Verbrugge, Rineke (6701472768); Negri, Sara (36907914500); Sandu, Gabriel (16408905600)","6602658033; 6701472768; 36907914500; 16408905600","Preface","2020","Advances in Modal Logic","13","","","VIII","XI","","0","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85137292830&partnerID=40&md5=199d2f51102878affd96e3cef3d28c13","Editorial","Final","","Scopus","2-s2.0-85137292830"
"de Groot J.","de Groot, Jim (57209744757)","57209744757","Goldblatt-Thomason Theorems for Modal Intuitionistic Logics","2022","Advances in Modal Logic","14","","","467","489","22","0","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85184350010&partnerID=40&md5=1d6499bed2244aff4a1cfda9fe5e1133","Conference paper","Final","","Scopus","2-s2.0-85184350010"
"van Benthem J.; ten Cate B.; Koudijs R.","van Benthem, Johan (7004928801); ten Cate, Balder (8964763900); Koudijs, Raoul (57226186763)","7004928801; 8964763900; 57226186763","Local Dependence and Guarding","2022","Advances in Modal Logic","14","","","135","154","19","0","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85184347740&partnerID=40&md5=3eeb10c64b39e2fa55b4ef86c30f9750","Conference paper","Final","","Scopus","2-s2.0-85184347740"
"Bezhanishvili N.; Ghilardi S.; Landi L.","Bezhanishvili, Nick (6507589688); Ghilardi, Silvio (6602896116); Landi, Lucia (57425512300)","6507589688; 6602896116; 57425512300","Model Completeness and Π2-rules: The case of Contact Algebras","2020","Advances in Modal Logic","13","","","115","132","17","3","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85118079998&partnerID=40&md5=601022734a95948660cc65335208beeb","Conference paper","Final","","Scopus","2-s2.0-85118079998"
"Bledin J.; Melamed Y.","Bledin, Justin (6504776584); Melamed, Yitzhak (27467538700)","6504776584; 27467538700","Spinozian Model Theory","2020","Advances in Modal Logic","13","","","133","147","14","1","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85137161500&partnerID=40&md5=8fdb1445b429fd6cd927bafd19889365","Conference paper","Final","","Scopus","2-s2.0-85137161500"
"Indrzejczak A.","Indrzejczak, Andrzej (47961993600)","47961993600","Existence, Definedness and Definite Descriptions in Hybrid Modal Logic","2020","Advances in Modal Logic","13","","","349","368","19","20","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85099483741&partnerID=40&md5=fef9d50c9d02749b44bf55f0ab586383","Conference paper","Final","","Scopus","2-s2.0-85099483741"
"Gierasimczuk N.","Gierasimczuk, Nina (23392666500)","23392666500","Learning and Modal Logic: There and Back Again","2020","Advances in Modal Logic","13","","","9","10","1","0","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85137284259&partnerID=40&md5=be6cad1a37559f008f48dd983b5f38e8","Conference paper","Final","","Scopus","2-s2.0-85137284259"
"Bezhanishvili N.","Bezhanishvili, Nick (6507589688)","6507589688","Filtrations, canonical formulas, and axiomatizations of superintuitionistic and modal logics","2020","Advances in Modal Logic","13","","","5","","","0","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85137300783&partnerID=40&md5=36293e4b3943f48dcd93fddc99a5dd23","Conference paper","Final","","Scopus","2-s2.0-85137300783"
"Panettiere M.; Tzimoulis A.","Panettiere, Mattia (57220764529); Tzimoulis, Apostolos (57015299400)","57220764529; 57015299400","Graded modal logic with a single modality","2022","Advances in Modal Logic","14","","","643","657","14","1","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85183327643&partnerID=40&md5=1d8e5b53b63200735ce8a432557184ec","Conference paper","Final","","Scopus","2-s2.0-85183327643"
"","","","Advances in Modal Logic","2022","Advances in Modal Logic","14","","","","","747","0","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85184962840&partnerID=40&md5=3f141d8085ff0396144944c945c08860","Conference review","Final","","Scopus","2-s2.0-85184962840"
"Holliday W.H.; Litak T.","Holliday, Wesley H. (36704582700); Litak, Tadeusz (8865100500)","36704582700; 8865100500","One modal logic to rule them all?","2018","Advances in Modal Logic","12","","","367","386","19","7","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85071714457&partnerID=40&md5=6ee3589b4f8c92ab8e2ba47cd30b1bc0","Conference paper","Final","","Scopus","2-s2.0-85071714457"
"Dalmonte T.; Olivetti N.; Negri S.","Dalmonte, Tiziano (57209283144); Olivetti, Nicola (6602658033); Negri, Sara (36907914500)","57209283144; 6602658033; 36907914500","Non-normal modal logics: Bi-neighbourhood semantics and its labelled calculi","2018","Advances in Modal Logic","12","","","159","178","19","21","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85067195802&partnerID=40&md5=a0ca62340a56a17187ce6d2c38b26666","Conference paper","Final","","Scopus","2-s2.0-85067195802"
"Kikot S.","Kikot, Stanislav (50262220100)","50262220100","Kripke completeness of strictly positive modal logics over meet semi-lattices with operators","2018","Advances in Modal Logic","12","","","29","42","13","0","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85076459741&partnerID=40&md5=fe846a24eb5015e29d3ff2e65a4af879","Conference paper","Final","","Scopus","2-s2.0-85076459741"
"Kuznetsov S.","Kuznetsov, Stepan (54914981600)","54914981600","∗-continuity vs. induction: Divide and conquer","2018","Advances in Modal Logic","12","","","493","510","17","11","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85070768361&partnerID=40&md5=969c2fafb77d94069ef55be81016d95d","Conference paper","Final","","Scopus","2-s2.0-85070768361"
